id,tweet,label
18113,"Paid $8 for slowest WIFI ever.  WonÃ¢â‚¬â„¢t even load Gmail.  Why even bother, @SouthwestAir?",0
11870,@Ruppism_ @AmericanAir aww ricky. bad flied experience huh? hope you have a better one in the future.,0
68898,@dickfundy oh fuck dude. @united return the bags or you will be forced to kneel before Zod.,0
164403,Another delay... Hey someone from @united want to help here? This is becoming ridiculous.,0
69919,@united Not really. Plane was an ice box for quite a while. Why does United have such a poor track record of on-time take off?,0
23048,@united: Things to hate about flying United Economy #1: can't open laptop all the way because seat is too small.,0
46160,Oh no delayed an hour :( @AmericanAir,0
93273,"This. RT @rbuike: You could have not screwed over my friend @runnrgrl RT @AmericanAir: @rbuike Oh no, Rodney. How can we help you?",0
140452,"@DeltaAssist rebooking isn't the problem, 3 planes &amp; 4 hours late IS the problem. Any compensation?",0
93844,@SouthwestAir decision about nashville flights tomorrow yet?  All flights out cancelled today,0
90294,"As much as I travel, problems are bound to happen but @AlaskaAir always has my back. It's why #iflyalaska Proud they are my customer too",0
67203,.@jetblue I'm having trouble logging into your website these past 15 mins. Any problems? Trying to book a flite and your phone wait is long,0
97324,"Very upset the 14000 miles I expected to get on a @united ticket bought back in OCTOBER will only be 5,000 because I depart 6 days into Mar!",0
165872,@AmericanAir Is there is a delay for EQM hitting my account for an @AlaskaAir flight that is an AA codeshare?,0
67931,Rough first day back at the office after getting home at 5:00 am due to delays and lost baggage with my @united pals,0
134479,Oooooo! Fancy new @AmericanAir plane with mood lighting for my flight to Boston. Even smells new! #spoiledTraveler #newPlane,0
146189,Ugggh @jetblue delays at jfk. Now getting home on a different day and lost my ride from the airport. #travelwoes #vacationsover,0
113301,@AmericanAir Flight #2237 delayed because they forgot to unload the baggage from incoming flight. Pilot said he was embarrassed of AA.,0
106234,@SouthwestAir my wife's flight has been cancelled and she's been on hold for an hour and a half to try and figure out a change/refund. #help,0
28141,@JoeJONeill @DeltaAssist @TheVampsband YEAH HELP DONT BE SO RUDE AND HELPÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,0
111235,"Hey @united, any chance you can pay for the hotel I will have to get in SFO because my flight was cancelled?  I'm poor.",0
167756,@AmericanAir i have a friend whose father had a medical emergency in SJD. missed their flight. they cant get ahold of cust svc pls help,0
128346,@AmericanAir I have sent in my complaint and am expecting a response,0
20845,I thought airport wi-fi was ridiculous until I saw how much @AmericanAir charges for in-flight wi-fi.,0
79357,@JetBlue on hold for over 30 minutes now.trying 2 change flight but originally purchased xtra space seat.can I change flight &amp; do same HELP,0
61331,@united ASHAMED,0
106262,@AmericanAir On hold 3+ hours re: flight I'm checked in for leaving in hour but whose DFW connection is canceled. How to reach you?,0
147819,@USAirways @AmericanAir I've been on hold on the exec platinum line for 46 minutes trying to reach an agent.  What is the hold up?,0
13677,"@Delta @DeltaAssist shoutout to Donovan Stanton, who mailed me my leatherman after I arrived too late to check a bag. Delta is number 1!",0
56992,. @JetBlue my flight that i never booked to England. yeah... The tickets never came. pls give me full round trip now pls thx k bye,0
135078,"@JetBlue The app says 40 minute delay, the website says it's on time. Who do I believe? Flight 0777 BOS &gt; LAS",0
22555,"I bought a @Finnair ticket but just found out I'm flying on an @AmericanAir plane, so now I understand how badly it hurts to get catfished.",0
147447,Note to self: no longer fly @AmericanAir regional jets.,0
29435,"@AmericanAir Worst airline to fly with International, the air line must revisit their international flying regulations.",0
17730,@DeltaAssist locked out and after staying on hold for 20 minutes gave up and booked a flight on @united,0
89057,Basic customer service #fail @united - rep at #ORD quickly denied claim by @TheArtofBeer http://t.co/tihDbPv9W2 http://t.co/nuuUoo8vb9,0
8379,"@Feelmyflow @SouthwestAir @AlaskaAir agreed, I had a two hour delay this week, with southwest, no service then either",0
128350,"@AmericanAir I bought this upgrade to first class. Starting to wonder why. Stewards are rude, no extra service, and I paid a grip of $$$$",0
94004,@DeltaAssist why when I submit a complaint via your website and request a reply it has been over a week and I have heard nothing?,0
59162,"""Why Airlines Want to Make You Suffer by @superwuster http://t.co/zi0YcBI31Q"" ""Calculated misery,"" ""economy minus,"" fast lanes &amp; @JetBlue",0
75690,@DeltaAssist I've lost my wallet somewhere between SF &amp; LA on DL6433. I'm hoping that you can help me find it.,0
11930,5:49am on a Saturday and the line to check my bag at @SouthwestAir is insane. #SFO #travel,0
38798,@TSAmedia_RossF @AmericanAir it's the same info I've used all year for my flights. I will call back to triple check but frustrating,0
151772,"How can @SouthwestAir tell me in the AM that my flight is delayed and then revert back to the original time? Welp, hope I make it.. #aimconf",0
147816,"Jk. If @AmericanAir keeps delaying my flight, I'm just gonna sleep in the airport. So tired.",0
165970,Whoever issues the ticket is responsible for changes. In this case it's @travelocity. I wouldn't blame @JetBlue.  /cc @sej @vainpresumption,0
17285,"Still no luggage &amp; no info from @SouthwestAir on its location. Also, no return phone calls all day. This customer service is terrible!",0
141871,@united fuck you,0
86369,@DeltaAssist are you kidding me? ANOTHER flight with broken wi fi? Flight 5702 e170... Not the #deltadifference,0
33160,@united I have to disagree.  No video on an international flight yet wifi is available at a cost of $2 per hour in first class.  Epic fail,0
115620,@DeltaAssist been on hold waiting for a representative for 30 minutes now.  need help finding my reservations!,0
78016,@AmericanAir has the WORST customer service EVER!!! TWO weeks I've been dealing with YOUR mistake!!! #LIVID #advantagemembershipisajoke,0
81518,@AmericanAir Hour on the phone trying to get $ back for a ticket never used. If employees tell me I'll get my $ back maybe follow through?,0
36114,American Airlines flight from Dallas to LAX delayed then bumped down to a smaller plane. Ugh! Bummer. #EpicFail @AmericanAir,0
92413,@deltaassist what's the status of flight 452 for today 2-15-15. If is cancelled when is reschedule.,0
13751,@SouthwestAir how can you make people stay in the airport when you couldn't wait 20 minutes for the other plane?? Please help.,0
160904,And the award for the worst flight service and ill-tempered employees available goes to... *drum rollll* @AmericanAir,0
105685,@AmericanAir HELP! my connecting flight has been cancelled with no further updates...all agents are busy what do I do??,0
10942,@SouthwestAir - flight from bwi to stl has been sitting at the gate trying to leave for an hour! :/,0
163266,@united #worstExperienceEver #liars no meal as promised no connecting flight no compensation #worst-airline #NoCustomerService/loyalty,0
68918,"@JetBlue kicking a man while he's down, over three hour delay and then a broken tv.... http://t.co/IDHxcoMbnt",0
105252,@AmericanAir any alternative options for rebooking flights? I've been waiting on the phone for over and hour and a half.,0
32115,Sitting by the gate waiting for my flight with @AmericanAir to SNA now delayed an hour. #FridayFlight https://t.co/khu6CYgXnK,0
20836,I'm leaving on a jet plane quite early this am.  Miss my family already. #werkcalls Happy to be flying @VirginAmerica...,0
109304,Flights been delayed 2 hours. It's very nice watching the Mexican lady's giggle behind the counter while the rest of us sit here @AlaskaAir,0
20952,@DeltaAssist @Delta so what are you guys gonna do if I miss my 1:30 flight to Miami for my honeymoon?  Currently sitting on the runway #6291,0
41001,"Rudest @SouthwestAir gate rep I've ever come across. Gate B11 Chicago Midway. If you hate your job, then quit.",0
117278,@united UA1199 mon 12:50am. 11hour delay/sitting in a hot plane for 3 hours. Missed $700class+$120cab You offer me $150 voucher #unitedsucks,0
59510,@WandrMe people are awful. @JetBlue should be commended for what they did for our nations bravest,0
114276,ðŸ˜®RT @TheChainsmokers: . @united why don't you wine and dine us before you fuck us,0
76392,@united fucking sucks ass!!!!! shittiest service ive ever experience. never flying thru them again,0
50948,@wycats specifically what I've seen is that @United doesn't allocate enough extra planes to prevent a delay from rippling everywhere.,0
29210,@united basing a fee that is more than the cost of the entire flight is unacceptable. @VirginAmerica will get my business from now on,0
71512,"Yo @AmericanAir I'm waiting on my call back! you said 15min-22min, it's been 25!",0
11196,@DeltaAssist Why do I have to wait to get to check in with agent to get an assigned seat? I'm not able to do it online or with app,0
131249,"@deltaassist is there anyway to get a call back from customer service? Been on hold for over 25mins, this normal? I dialed the 800-323-2323",0
114324,@DeltaAssist worst flight I have ever had. Moved our seats with out warning. No in flight service and the wifi didnt work. Never again delta,0
142705,"LOLOL ""to ensure an on-time departure..."" ooooookay @united. If this plane is more than its already 8hrs late, it's on you. #unitedairlines",0
85317,Adventures in @JetBlue today. Flight cancelled yesterday; now delayed 2.5 hours a day later. No crew. Missing work; can't educate the youth,0
31695,Attempting to use the #wifi on @SouthwestAir (#row44 + #direcway) but it is painfully #slow #FAIL http://t.co/subKoMq6Hh,0
111409,@AmericanAir one canceled connection will delay me 30 hours and add 2 more flights? Really?,0
2986,Fight in Salt Lake delayed a million hours. I'm sad. Are there cocktails in this airport? #nonmormonproblems #wheresthewhiskey @SouthwestAir,0
91851,"@AmericanAir 1st flight, pilot never shows. 2nd flight, at boarding the FAs reported to C17 not D17. Way to keep ruining #ValentinesDay",0
49866,@JetBlue it's not cool that you only have seat selection if you are paying extra for a premium seat. #unhappycustomer,0
148660,"@AmericanAir, why are we stuck on this damned plane? Made us sit on the tarmac for 40 minutes, then there was an empty gate?",0
111112,.@americanair u rebooked my flight but when I call to change it your sys won't left me be put on hold to talk to agent. what's up with that?,0
152906,Loving #FlyFi!  Too bad my @JetBlue flight seat doesn't have power like @SeatGuru told me it did. #inflightweeting #wompwomp,0
148319,@united still managed to screw people around cancelling both Newark-London Ont return flights on final day for route. United is a JOKE!,0
170715,@united its been 9 days #UnitedAirlines delay in my baggsge search can cause me my #employment #bigloss,0
42002,"@AmericanAir  flight from phx to dfw delayed over 3 hours, without a reason",0
2958,@DeltaAssist hey my flights currently delayed in southwest Florida airport on run way! If I miss my connecting flight what happens!,0
79862,@SouthwestAir I've been on hold for almost 53 minutes. Help!,0
159869,@DeltaAssist emailed tech service several days ago about an issue with not being able book tickets (error #100900R) no response bad service,0
63205,this is what 2 kids under 3 look like @ midnight @ jfk waiting for mothers bag bumped from lax flight @VirginAmerica http://t.co/vCopSO6LKk,0
152382,#TheNewAmerican @USAirways @AmericanAir. Plane broke down in Ashevile so they are vanning us to Charlotte but will miss connecting flight.,0
90002,@SouthwestAir wifi sucks! #ShockedThisTweetGotOut,0
130063,@AmericanAir I am flying with us airways on thurs to jfk the flight I am getting was delayed today. I am worried as i got connecting flight,0
139719,".@AmericanAir Yes. But a long wait for the correct belt to stop, a chat w the agent, then another search of all the other belts. V annoying!",0
55139,@CanesGirl28 no. :'-( Nothing from @SouthwestAir yet. so so so frustrating.  How can a bag disappear like this? #welldone,0
152027,Just passed 1 hour on hold without a human being anywhere in sight with @AmericanAir SERIOUSLY? this is customer service to you????,0
61173,@SouthwestAir your customer service is the worst in travel. Can't believe you would treat a customer this way.,0
162675,"Hey @VirginAmerica, I wish your $22 in-flight @Gogo wifi service wasn't so slow... this is def not a case of ""you get what you pay for.""",0
65113,@AmericanAir ruined my day,0
160661,@united Id say you're the worst airline but being an airline or cable provider is a license to be awful. So I guess you're average.,0
148296,"Uhm, so there are riots in Baltimore, wedding cancelled b/c of it, but @united won't let me cancel my flight. Compassion for what?",0
88951,@AmericanAir hello. I've sent several emails in regards to a refund with no response. What can I do to get through to someone.,0
166256,"@SouthwestAir Once again, your in-flight wifi is a waste &amp; frustration. Horrible for this biz traveler. #epicfail #travelerswoes #southwest",0
173243,@annaclendening @Delta is the worst.  Never fly delta. @SouthwestAir &gt;&gt;&gt;&gt; or nothing.,0
152616,@JetBlue I'm not a happy camper right now.,0
159545,"@AmericanAir Hu stuck on flight 1638 from Charlotte. , NC to NY. Electric flu maintenance delay . What is normal protocol  ?",0
156627,"@united my study abroad group's flight has been delayed for five hours, we boarded, and now we're being forced to exit to our gate again w/o",0
92452,@united years of using united and yesterday was the worst customer service ever Pls get our bags to Honolulu on the only flight from newark!,0
112488,"@united I'm being offered a different flight, but do I want to wait another 5 hours on top of the 2 of delays that caused this? #waitformeee",0
79612,@lufthansa @united You suck even more now. @MsAshleeH,0
50059,@SouthwestAir a little respect for the intelligence of your customers?!  Don't do the 30 minute delay update. We can handle the truth.,0
88468,Smh first my bag was ruined now my flight has been delayed twice @DeltaAssist #immissingthegrammys,0
154812,Both of my flights have been cancelled or changed without warning this weekend. @AmericanAir you have failed miserably.,0
6907,@sonorachase @AmericanAir That's awful. Sorry to hear that.,0
82424,@SouthwestAir I don't know why SWA would rather leave 215 passengers abandoned in Austin for 4 hours than keep a 50cent light bulb in stock,0
116540,@USAirways @AmericanAir Why are my FF accounts no longer matched?,0
81261,"@AmericanAir i think i am talking to a robot, canned responses.  Still can't believe ther is no customer service PHONE NUMBER.",0
156770,@united  This is my first time flying your airline.  Thought your First Class might be better than USAir/American.  No flight attendant,0
154325,@JaydenJaymes @Delta @united truly my babe they sucks!!!!!!!!! Hope you're ok get out of there soon babe,0
21684,@DeltaAssist 6 hours delay then cancelled flight yesterday. Then endless delay again today. And this time this is NOT the weather!,0
33663,@united I've have been on hold for 45 minutes. Estimated wait time was 18. Can you help? Need to update flight,0
41675,"@AmericanAir Only preferred seating?Either don't sell me the ticket or give me a seat! Have to check in at LAX, waste of everyone's time.",0
111752,@JetBlue frustrated that there isn't  correct updated information about our delay totally understand the delays but not the lack of info!,0
106882,@AmericanAir 0-2. Continue to cancel flights when others still fly. Makes flying Delta a no brainier. #noservice,0
61615,@united I hope u treat your human passengers better than your pet passengers. Never using your airline again. #UnitedAirlines #animalcruelty,0
112638,@AmericanAir flight 953 from JFK cancelled last night. All night at airport.. no departure time yet. Please #AA you are better than this!,0
68188,@united what's up with @fly2ohare ops? Waiting 1.5 hrs for gate. UA1002,0
132971,And now all JFK bound @AmericanAir flights out of LAX are all delayed. It appears JFK airport is a total cluster fuck today.,0
24123,And it wouldn't be a trip home without @United delaying a flight. 4 trips home in the last year - 4 delayed/canceled flights #whyisthisokay?,0
16045,@DeltaAssist so I got home at 12:30 after the next delay!!!! Who can I contact in reference to this?,0
52216,"Couldn't make one leg of @SouthwestAir flight, so they cancel the entire flight &amp; no refund?  A list for 3 years...never flying them again",0
7787,@SouthwestAir has greatly disappointed me as a customer! They literally stole my money with their points system. #scammed,0
168108,@DeltaAssist Have been on hold with reservations for an hour. Need to change flight in two hours. Pls help.,0
80574,"@JetBlue, no problem waiting 19+ minutes to speak to a representative, but having them hang up on me right away doesn't work for me.",0
70665,I love deplaning on the ramp. And I love the smell of jet exhaust. @AlaskaAir did a great job tonight. http://t.co/YGUvUflpXJ,0
124845,"@SouthwestAir I held for 20 minutes, spoke with a rep who said she would change my reservation &amp; has put me on hold for another 20 mins",0
37787,"@jetblue Goodbye JetBlue. Bag fees, seat pitch from 33 to 34?  Losing the reason why I fly you.  Shame.  Chasing stock price.",0
162745,@SouthwestAir customer service at an all time low. How&amp;where to send dm couldn't find anything on website. Tired of being on hold on phone,0
138696,"@AmericanAir is the worst airline I've ever dealt with. Your employees are the rudest, you are unhelpful and its going to take me almost",0
46852,@united First image where #UnitedAirlines made us late a whole day by turning around our plane after flying 2,0
75687,@chrisodonnell @AlaskaAir That's not good. I hope for you that they find it!!,0
144407,@DeltaAssist last week I had an issue with my flight. This week you gave me sitting on the runway for 47 ... http://t.co/OTnZbRBmAX,0
155849,@united  This case isn't first or worst case of what seems to be blatant #autism discrimination. Advocates see it almost daily.,0
4787,@SouthwestAir @united Why is it u feel the need to screw people over for a last minute flight? A death in the family cannot b pre-planned! Ã°Å¸ËœÂ©,0
116769,http://t.co/Uuyn21PbP1 Too little too late @united. Your best former customers have #unitedforvirgin @VirginAmerica,0
64391,Hey @AmericanAir you guys lost my luggage on Sunday. I've been told 4 different things by your reps about where it is. For real where is it?,0
118934,Day 4 in @united's complete failure to find and return my lost longboard.,0
56627,@united is there any way to contact lost &amp; found quickly? Lost a pair of glasses coming into Newark airport this morning.,0
165320,@AmericanAir I am still waiting on an answer to why when I told you this in my March 7 tweet you still told me submit a complaint?,0
22915,"@jameypricephoto @AmericanAir I've been sitting here for 5 hours getting dicked around, I have yet to see one of their flights leave on time",0
97332,@DeltaAssist delta flight 2317 DTW to LAS late boarding sitting on Tarmac for an hour very disappointing,0
79837,"@DeltaAssist  hmmm I requested for status match 2 weeks ago, but nothing from Delta. A bad start. I should just stay with United.",0
67773,@united way to go this morning with your flight #1219 from Austin to Denver. Coming back from xmas vacay sucks but this is nuts!,0
160560,"@manuel_c @AmericanAir I know. I have ""stickers"" probably 3 year old which I have never been able to use.",0
15441,"""Co-pilot's seat needs to be replaced.""  Can always count on @united to find new ways to screw up.",0
151199,@CLTAirport @AmericanAir fuck the queen,0
68088,@omarciusmelhem @AmericanAir I was at the same flight. I arrived at Rio today morning. AA never more!,0
93612,â€œ@DeltaAssist: @Brocantr0 Hi Nick! Have you spoke to our Baggage Service team to set up a delayed baggage claim?  *SBâ€ they were angels tyâ¤ï¸,0
47707,@SouthwestAir shrinks flight options in and out of Spokane. Time to switch to @AlaskaAir credit card. #goodrunwhileitladyed,0
113201,What exactly do you do to fix your reputation for bad customer service @united??,0
157125,After 48hrs of bullshit (thanks @AmericanAir) I am finally on a @SouthwestAir flight that's actually getting me to my destination!!!!!! âœˆï¸âœˆï¸,0
69993,"@AmericanAir up to the same ol shhh! Terminal changes, multiple delays at DFW! This is getting old! #1501 #nocustomerservice",0
152498,On any other airline I could fit my two bags and feet underneath but on @AmericanAir I can barely fit my tote! #sigh http://t.co/UVP8zL1dth,0
77248,@USAirways posting the wrong terminal to my app boarding pass at JFK is pretty harsh. #missedflight shoulda flown @VirginAmerica,0
91054,@DeltaAssist just screwed my travel plans. Crew did not show and no credit for travel or reimbursement!!!!,0
109764,@AmericanAir trying to reschedule a cancelled stopover but there's no one at support. Who do I talk to?,0
17300,@SaluteBaddJenn imma send this shit to @Delta @DeltaAssist @DeltaNewsroom is this the type of employees you hire ðŸ˜©ðŸ‘Ž,0
52542,OK I have flown @AmericanAir twice in the past 3 months. BOTH TIMES I have missed my connection bc of a delayed first flight.,0
80651,"[1/2]So @AmericanAir broken plane delayed take off in DFW, couldn't land at LGA, and now in BOS. Passenger just told we are responsible...",0
157396,Really unhappy with @united for their lack of cooperation trying to find my lost Macbook. It's so important to get back &amp; they don't care.,0
12327,I joined twitter just to point out how incompetent @united and @Expedia are. Don't cancel the return flight when the to flight is changed.,0
71001,"@joelmartinez @united You're telling me. Might I advise everyone to never fly through United nor purchase bogus ""Cancellation Insurance""",0
43165,Homeward bound! Only 11 hrs 2 go. Only complaint is @united slippers not made for size 13.  #safetravels #NRT-DEN http://t.co/vKur7wgnZf,0
63535,@AmericanAir gate agent NO HELP.  Customer's fault she missed flight? AA sent erroneous gate change alert! http://t.co/KTyPYiQxE7,0
132630,@united my brother @RSFENCE is stuck in Newark airport. Missed 10:35 flight to Tel Aviv after flight from DC was delayed. Can you help?,0
171194,Smh RT @omarsuleiman504: I refuse to fly @united until they learn how to not discriminate. Pathetic behavior. http://t.co/drYpHVQcKC,0
36755,Trying to book flight on @AmericanAir &amp; their website is from the Apollo era! What a horrible experience.,0
58639,"@united, Delaying an entire flight because one first class seat will not recline is unacceptable. #UA1663",0
138790,explanation? because this is disgusting @AmericanAir https://t.co/2vUgkriEov,0
147975,@united playing who's on first. Nobody knows why they can't board us. Then can. Then can't. Unhappy employees make unhappy customers.,0
152600,"@AmericanAir missed my connection because stewards didnt ask passengers to stay seated if they werent in a hurry deplaning. Come on, man",0
23885,@SouthwestAir Delayed in Baltimore for at least 3.5 hours. $100 travel voucher does not fix my ruined evening. #notenough,0
10875,@united flight was cancelled on me again. Left us without wheelchair service on the way over and cancelled flights both in and out of #ALB,0
163432,@united is far worse.  https://t.co/eEIjifXcG7,0
49829,My favorite airline @VirginAmerica really failed me today... Thanking God that I am taking @Delta home! #unfriendlyskies,0
119635,"delay 2+ hrs bc high hydraulic fluid in plane from JFK where ""it is colder than in SF""...has @AmericanAir never flown from NY to SF before?",0
39047,"Not the entire fleet @united, it's the terrible CRJ200s that are missing the  #FriendlySkies mark.",0
107271,Long line to #rebook #flight @AmericanAir #worst #customerservice stuck in #Miami @AmeriAirSux http://t.co/95SLGTbV7F,0
84016,@DeltaAssist I am waiting for your action you promised back in August. So far we have emails and promises but nothing else ref: 7674394001,0
69357,"@AmericanAir I am waiting for a response to my January 2, 2015 email to your customer relations people.",0
89869,@AmericanAir seriously get your shit together it's 2015 I don't wanna here your assholes say I'm sorry it's an outdated plane #fuckyou,0
64940,"@SouthwestAir Except your wi-fi is horrible and can't get on anything but twitter so i'd like my $8 back, please.",0
66204,Complete debacle at @AmericanAir in MIA. And staff is as rude as they could be. Hundreds in line. #nightmare #fail,0
95924,@DeltaAssist having the worst delta exp ever. Will miss connection date agent would not help,0
128102,@SouthwestAir - Yet another delayed flight. Who would have guessed besides the entire freaking country!  #a-list-delayed,0
64974,"Disappointed in @VirginAmerica, who, because of delays, had us midair during New Years Eve &amp; didn't even offer a drink at 12, or free WiFi.",0
80909,@travelocity I spent over 3 hours on the phone with you on Sat trying to resolve an issue with @JetBlue ...but you never call back :(,0
141141,Been on hold about 15 minutes already and no one from @AmericanAir is answering the line.,0
125765,@SouthwestAir  on the runway at LGA. 18 hours late after you cancelled my flight.. Still no gate for flight 816. http://t.co/RQEHACcgSO,0
97309,Hey @VirginAmerica is flight 404 from LAX to JFK ever taking off? 145 minutes late and counting...,0
135757,@DeltaAssist Furious !! Got bump an hour by @Delta and might miss my Rental Pick up appt â€¼ï¸ how can we make this a better day !!!!,0
135105,"@AlaskaAir Hey assholes, why aren't you apologizing for kicking a cancer patient off a plane for no reason? Disgusted with your airlines",0
113772,"@AmericanAir What's the phone number for a USAir refund I was promised after y'all cancelled my trip halfway thru, and sent me home?",0
82940,@SouthwestAir Been on hold for over an hour... What is the problem.,0
157295,@united We are having major communications issues with operators trying to book a flight with credit. Could you please assist with a contact,0
100454,"@DeltaAssist hey sorry I think I've had this problem with you guys before, but one of my connecting flights won't show a seat for me",0
29205,@JetBlue worst flight in long time.6hrs from JFK - BUR.Flight delayed.No tv.No wifi.Tried to keep sane for the longest flight. #notthenorm,0
110322,@RaqibMarvelous @JetBlue That's fucking rude.... send them this http://t.co/GQgj56j5LZ,0
157727,She was hungry and crying? WTF ignorant and hateful staff @United  Is this a case of 'fear of autism'? http://t.co/yaoHJ9Po04 via @good,0
79258,@SouthwestAir why are all of your flights not wifi enabled? Flight 2343 from FLL to MKE...4 hrs and no wifi #firstworldproblems,0
778,Anyone thinking of using @AmericanAir: Don't. REPEATEDLY one of the worst experiences I've ever had traveling and offer zero customer care.,0
120431,Disappointed with @united for not allowing pre-boarding for families with young children.,0
1453,@united ayyy fuck u!!!,0
5121,@AmericanAir AA I am frustrated with you all this week. Have had a poor retail experience with you all .   Help me help YOU help me !,0
130739,The worst flying experience I've ever had @JetBlue http://t.co/VnFoJMW0wY,0
136457,Disappointed with southwest's apathy of stranding passengers for 4 days in an airport @SouthwestAir,0
67866,Bad: @SouthwestAir lost my bag last night. Good: You found it at 1am. Bad: Not delivered by 3:30pm. #WTF: No one knows where it is now.,0
39816,@DeltaAssist you are so completely wrong with your support of Obama's executive order on immigration. I am so disappointed.,0
65045,"@_rakeshjain @TarekFatah @united   It's worse airline, I traveled once from Melbourne Australia to LA. That was worse experience I ever had",0
4497,@AmericanAir go to hell ! Extortion! A woman who came in a whelk chair is sitting in the exit row! Don't worry my next call is to the FAA!,0
149680,"@AmericanAir delayed getting off flight?Pregnant? Late for connector? ""We won't wait for you."" No golf cart either. Luckily I can still run.",0
37310,@united get my issue??,0
36101,"@united hi, i never heard back from your customer service team re: my complaint from two months ago.",0
127109,Tried to switch my @United flight to 4 different times today from Houston to Newark. None had wi-fi. Itâ€™s 2015. How is that possible?,0
141675,@DeltaAssist #WhereAreMyBags Bags removed from Flt 5606 GGT to ATL Wed due to weight issues. Nobody can tell me when they'll return. Help us,0
24792,@AmericanAir for gods sake get a ramp agent to Chicago ORD gate G18!!! We have been sitting and waiting to deplane for 20 min!!!,0
167333,45+ min delay on @SouthwestAir because an extra person onboard. Just go with assigned seating already. #ClownCar,0
171477,Very disappointed to hear about the Islamophobic employee at @united. Guess I won't be flying United anytime soon.  #unitedfortahera,0
53784,"This is officially the worst flight I've ever had, @SouthwestAir. I fly to LA 2-3x a month and this is insane.",0
38410,@alltheweigh @JetBlue Wow! That's really sad! They were my favorite airline for cross country travel.,0
79771,@AmericanAir my mke flight 2 Chicago was delayed 3 hours. Now in Chicago sitting on plane w/20 min. gate delay. Can u pls hold flight to bna,0
87387,@AmericanAir Known issue with booking US Airways flights on http://t.co/tgRNIjNKwI is a waste of your customers' time. Please fix this!,0
136044,@SouthwestAir 81 year old had surgery missed flight rebook wants $175. Customer sat line is busy #wonderwhy,0
75212,"Ã¢â‚¬Å“@bankslucas: If my mom has said she hates @AmericanAir once today, she's said it 1,000 times Ã¢Å“Ë†Ã¯Â¸ÂÃ°Å¸â„¢â€¦Ã¢â‚¬Â !!!!!!!!!!!",0
166836,@AmericanAir @tdrakeeee has waited 2 hours 2 get assistance. How long does it take? I'm an advantage member /her father. Please answer,0
28276,@AmericanAir fuck you Motherfuker,0
133536,@landocriss whenever @united airlines is finished FUCKING ME,0
108324,.@AmericanAir AA 3674 switched gates but no email notification. screen @ old gate doesn't indicate change. Also has wrong boarding time. F-,0
104069,"@AmericanAir weather delays are understandable, total chaos is not. No one is in charge here. Still waiting to check in 1.5 hrs later at OGG",0
157950,"@Bry_Wentz @SouthwestAir the first canceled flight was you, but not your fault. #AirTrafficControlFire #BrianHowardIsAnAsshole",0
64383,"Hello @United, this wait for baggage from UA #1667 Denver-Newark is grotesquely unacceptable.",0
34527,JFK to IAD with @JetBlue. Off to #WashingtonDC for the day. #delayed http://t.co/BTiiptFmpb,0
29749,"Denied flight home due to 'full' plane, waited over an hour for our 'compensation', only to be told one of our bags was lost @AmericanAir",0
29174,@united I am sad that you cancelled my flight.  :(. How do I get home now?,0
13201,Of the 5 @AmericanAir flights I've been on this trip 4 have been delayed so extremely that I've been 2 days behind schedule since last week.,0
149580,"@united I am disappointed in the horrible self check in, staff with no personalities, stupid lines by group and the sucky wifi.",0
11566,"@AmericanAir it is extremely frustrating when you book a ""Preferred Seat"" to find out that it doesn't recline. DFW-SFO 17F next time tell me",0
104540,"You know who loves sitting on the tarmac and not moving, @AmericanAir? Little kids.",0
86048,"@DeltaAssist sitting in back AGAIN. Dmnd &amp; MM means 0. What's 4 brkfst? Peanuts and a side of ""screw you"" for your loyalty.Thanks 4 nothing.",0
41345,@MbasuCNN @amnesty let's be serious for a sec.. @AmericanAir  lost my luggage a few weeks ago. Can you make them find it?,0
21560,still waiting on a response from @AmericanAir to an email i sent several weeks ago. i'm so disappointed in this poor service. what happened?,0
125064,I am not looking forward to picking up my guy from his 3 hour delayed @SouthwestAir flight http://t.co/QUEzGhzxQf,0
163589,"@ShaneMosley_ @Delta @AmericanAir damn, do they not know who the hell you are and you have been on http://t.co/FVzVKw22lV geez",0
64366,@united left me and my family in Los Angeles with no clothes or toiletries and has no plan to help. I will never do business with them again,0
50708,@united I'm having a huge problem with your partner @CopaAirlines. Can you help me as a United Elite?,0
132990,@AmericanAir  Delay with flight 44 going out of JFK to CDG due to maintenance. Can you update a little on the maintenance issue?,0
17377,I will never ever ever fly @united again &amp; I am 10000% sure everyone else on my flight won't either! Worst flight EVER!,0
142786,So thanks @AlaskaAir for completely SCREWING me!!! I made it to the gate and the door was STILL open and they wouldn't let me on! #NotCool,0
147398,@AmericanAir terrible airline. Answer your phone! I am going home for a family emergency http://t.co/IHezCr7rZt,0
142027,"Yo @united I'm on one of your new planes, why aren't there any fucking TVs? Let me remind you, it's 2015. Preparing for an uneventful 4hrs.",0
44757,@SouthwestAir any reason for extensive delay for 1568 LGA-MKE?,0
58576,"Yet another story why the airline industry (and @United, specifically) is terrible. http://t.co/OcZRL0pK9O who cares if she changes seats?",0
161758,@AmericanAir in laws stuck in phl. Flight canceled. 200 people in line to rebook. What can you do?,0
167047,An hour+ delay for flight first thing in the morning... @SouthwestAir,0
124949,The hold music while waiting for @JetBlue customer service is making me depressed,0
